,品种/合约,日期,名次,会员简称,成交量（手）,增减量,会员简称,持买仓量,增减量,会员简称,持卖仓量,增减量
19995,SA201,2021-12-15,1,中信期货,4831,-987,永安期货,4005,-337,永安期货,7078,-949
19996,SA201,2021-12-15,2,永安期货,2152,-380,国泰君安,3149,-178,中信期货,3635,230
19997,SA201,2021-12-15,3,海通期货,1460,-1787,中信期货,2203,-655,华泰期货,3455,38
19998,SA201,2021-12-15,4,新湖期货,1379,139,方正中期,1412,72,广发期货,1514,-233
19999,SA201,2021-12-15,5,东证期货,1224,-17,浙商期货,1344,-496,中粮期货,1056,-217
20000,SA201,2021-12-15,6,渤海期货,1212,285,申银万国,1195,43,东吴期货,1019,-230
20001,SA201,2021-12-15,7,银河期货,1186,323,海通期货,1158,-40,宏源期货,980,-38
20002,SA201,2021-12-15,8,东方财富,1058,34,光大期货,1050,-30,瑞达期货,921,-38
20003,SA201,2021-12-15,9,华泰期货,1031,-2826,鲁证期货,1027,-33,大越期货,838,-22
20004,SA201,2021-12-15,10,国泰君安,970,160,中粮期货,985,-215,中辉期货,702,-4
20005,SA201,2021-12-15,11,东吴期货,945,230,新湖期货,954,-428,方正中期,614,-48
20006,SA201,2021-12-15,12,华安期货,912,-403,华泰期货,867,-77,东证期货,605,-47
20007,SA201,2021-12-15,13,光大期货,858,-276,国信期货,625,-37,海证期货,602,-92
20008,SA201,2021-12-15,14,方正中期,852,-65,财信期货,622,7,国泰君安,540,-114
20009,SA201,2021-12-15,15,徽商期货,803,-381,广发期货,574,29,东海期货,537,1
20010,SA201,2021-12-15,16,盛达期货,765,706,平安期货,571,-129,海通期货,529,-78
20011,SA201,2021-12-15,17,广发期货,752,-90,东方财富,518,-62,中信建投,520,-60
20012,SA201,2021-12-15,18,浙商期货,738,-2020,美尔雅,499,-7,银河期货,516,-86
20013,SA201,2021-12-15,19,中粮期货,662,-3,东证期货,494,-75,上海大陆,396,-2
20014,SA201,2021-12-15,20,平安期货,656,96,银河期货,493,-62,鲁证期货,354,39
20015,SA205,2021-12-15,1,海通期货,95256,5146,永安期货,19623,-7684,中信期货,58751,7197
20016,SA205,2021-12-15,2,中信期货,75885,14958,中信期货,19123,534,国泰君安,25793,2771
20017,SA205,2021-12-15,3,东证期货,61165,13795,海通期货,16316,253,海通期货,22723,5347
20018,SA205,2021-12-15,4,华闻期货,50072,7208,浙商期货,15651,732,东证期货,15790,3177
20019,SA205,2021-12-15,5,中辉期货,44841,1343,银河期货,15124,4263,永安期货,12559,1313
20020,SA205,2021-12-15,6,银河期货,43761,4101,方正中期,13366,4372,银河期货,11997,1928
20021,SA205,2021-12-15,7,国泰君安,43499,10040,光大期货,11683,1257,华闻期货,11313,861
20022,SA205,2021-12-15,8,方正中期,42716,13061,华闻期货,11664,829,光大期货,10978,3617
20023,SA205,2021-12-15,9,徽商期货,40683,10049,新湖期货,10960,1838,新湖期货,8851,2186
20024,SA205,2021-12-15,10,光大期货,36086,-1145,东证期货,10277,3794,中辉期货,8739,2102
20025,SA205,2021-12-15,11,兴证期货,33467,17966,中辉期货,10183,2889,冠通期货,8206,-1646
20026,SA205,2021-12-15,12,永安期货,33223,3240,冠通期货,8709,-722,海证期货,7494,1204
20027,SA205,2021-12-15,13,新湖期货,29624,1221,国泰君安,8691,-948,浙商期货,7176,-4849
20028,SA205,2021-12-15,14,东方财富,29238,3863,申银万国,8016,3263,华泰期货,6924,-98
20029,SA205,2021-12-15,15,华安期货,28305,3182,宏源期货,7813,1175,广发期货,6451,391
20030,SA205,2021-12-15,16,东吴期货,27494,748,徽商期货,7389,1424,方正中期,6407,-668
20031,SA205,2021-12-15,17,华泰期货,27373,4683,华泰期货,6313,1205,大越期货,5465,-71
20032,SA205,2021-12-15,18,平安期货,27340,6140,大地期货,6235,-1597,平安期货,5458,68
20033,SA205,2021-12-15,19,申银万国,26465,4273,鲁证期货,6166,902,徽商期货,5059,165
20034,SA205,2021-12-15,20,中信建投,25444,2790,东方财富,6101,1771,申银万国,4965,-872
20035,SA209,2021-12-15,1,海通期货,6496,1987,国泰君安,3053,-166,新湖期货,2888,114
20036,SA209,2021-12-15,2,中信期货,3933,621,华泰期货,2019,145,宏源期货,1165,198
20037,SA209,2021-12-15,3,徽商期货,2500,800,永安期货,1921,-216,南华期货,1134,-90
20038,SA209,2021-12-15,4,南华期货,2476,1242,中信期货,1309,-7,瑞达期货,1052,-21
20039,SA209,2021-12-15,5,东证期货,2382,2075,中粮期货,876,-79,中投天琪,1042,-8
20040,SA209,2021-12-15,6,华安期货,2079,172,方正中期,774,-357,国信期货,991,129
20041,SA209,2021-12-15,7,方正中期,1717,656,中财期货,622,497,方正中期,873,116
20042,SA209,2021-12-15,8,中天期货,1649,220,华安期货,613,35,鲁证期货,796,-5
20043,SA209,2021-12-15,9,国信期货,1644,945,浙商期货,571,-52,中信期货,793,-28
20044,SA209,2021-12-15,10,国泰君安,1575,569,宏源期货,552,-87,海通期货,737,-8
20045,SA209,2021-12-15,11,新湖期货,1462,660,新湖期货,498,250,浙商期货,636,141
20046,SA209,2021-12-15,12,华闻期货,1402,-2182,徽商期货,423,63,华泰期货,559,-8
20047,SA209,2021-12-15,13,国元期货,1367,437,国元期货,401,42,国泰君安,490,249
20048,SA209,2021-12-15,14,宏源期货,1251,-962,招商期货,387,81,天风期货,444,-8
20049,SA209,2021-12-15,15,中财期货,1237,869,大越期货,381,126,徽商期货,404,91
20050,SA209,2021-12-15,16,华泰期货,1097,358,银河期货,342,-106,银河期货,394,43
20051,SA209,2021-12-15,17,银河期货,1081,65,海证期货,312,3,永安期货,345,-32
20052,SA209,2021-12-15,18,国富期货,1052,601,五矿期货,295,83,宝城期货,336,10
20053,SA209,2021-12-15,19,广发期货,991,-94,中原期货,292,33,华安期货,329,112
20054,SA209,2021-12-15,20,东吴期货,898,353,和合期货,291,-6,华联期货,322,-10
20055,SF201,2021-12-15,1,中信期货,7800,-2902,中信期货,6014,-626,银河期货,4801,-396
20056,SF201,2021-12-15,2,华闻期货,6616,-1569,银河期货,3640,438,中信期货,3934,-122
20057,SF201,2021-12-15,3,海通期货,5108,-782,新湖期货,2491,227,国泰君安,3190,37
20058,SF201,2021-12-15,4,东证期货,4903,-661,华闻期货,2450,-363,华泰期货,3082,-221
20059,SF201,2021-12-15,5,中辉期货,4616,-323,申银万国,2259,-82,海通期货,2654,-741
20060,SF201,2021-12-15,6,东方财富,4183,-2013,东证期货,2011,221,华闻期货,2500,-323
20061,SF201,2021-12-15,7,光大期货,4176,-1473,国投安信期货,1895,64,宏源期货,1883,147
20062,SF201,2021-12-15,8,兴证期货,3993,-109,国泰君安,1815,-32,兴证期货,1729,-126
20063,SF201,2021-12-15,9,国泰君安,3505,-1276,瑞达期货,1655,112,瑞达期货,1635,86
20064,SF201,2021-12-15,10,银河期货,3166,20,一德期货,1579,120,五矿期货,1562,240
20065,SF201,2021-12-15,11,东吴期货,3145,-686,东方财富,1521,11,东证期货,1484,124
20066,SF201,2021-12-15,12,国富期货,2966,-369,海通期货,1455,-411,光大期货,1415,-357
20067,SF201,2021-12-15,13,国信期货,2778,633,永安期货,1436,-1,国投安信期货,1316,456
20068,SF201,2021-12-15,14,方正中期,2612,-111,五矿期货,1152,-99,南华期货,1298,-88
20069,SF201,2021-12-15,15,华泰期货,2517,-2101,中辉期货,1111,-152,永安期货,1290,-135
20070,SF201,2021-12-15,16,徽商期货,2465,-1541,华泰期货,1081,-40,中原期货,1274,-244
20071,SF201,2021-12-15,17,华西期货,2403,-14,兴证期货,1080,-175,中投天琪,1237,-7
20072,SF201,2021-12-15,18,中信建投,2154,-390,浙商期货,1076,54,海证期货,1128,-41
20073,SF201,2021-12-15,19,南华期货,2125,-563,南华期货,1070,-81,一德期货,1053,-52
20074,SF201,2021-12-15,20,宏源期货,2067,291,光大期货,1048,-343,招商期货,1024,-35
20075,SF202,2021-12-15,1,中信期货,4538,-1057,中信期货,3098,4,国贸期货,2079,0
20076,SF202,2021-12-15,2,东证期货,2618,1098,国贸期货,2077,-2,东吴期货,1325,4
20077,SF202,2021-12-15,3,徽商期货,1360,562,东吴期货,1348,-2,大地期货,1150,0
20078,SF202,2021-12-15,4,国信期货,1269,601,大地期货,1150,-5,东证期货,1094,4
20079,SF202,2021-12-15,5,光大期货,1215,448,东证期货,1106,2,银河期货,807,205
20080,SF202,2021-12-15,6,申银万国,952,-147,宝城期货,582,-1,先锋期货,715,4
20081,SF202,2021-12-15,7,锦泰期货,820,677,国信期货,510,2,宝城期货,587,0
20082,SF202,2021-12-15,8,国元期货,682,-451,华融融达期货,509,7,浙商期货,563,-157
20083,SF202,2021-12-15,9,五矿期货,598,64,中原期货,488,68,广州期货,560,0
20084,SF202,2021-12-15,10,永安期货,569,68,华泰期货,406,7,中粮期货,549,3
20085,SF202,2021-12-15,11,弘业期货,439,-274,广州期货,391,-2,金瑞期货,543,17
20086,SF202,2021-12-15,12,浙商期货,416,-610,国富期货,341,21,华融融达期货,509,9
20087,SF202,2021-12-15,13,中粮期货,396,-21,五矿期货,267,-57,国信期货,480,19
20088,SF202,2021-12-15,14,中信建投,379,-42,弘业期货,253,30,一德期货,473,0
20089,SF202,2021-12-15,15,东吴期货,372,112,建信期货,223,200,国投安信期货,457,1
20090,SF202,2021-12-15,16,银河期货,361,-109,永安期货,215,8,中信期货,440,6
20091,SF202,2021-12-15,17,安粮期货,336,20,创元期货,207,-4,华泰期货,396,2
20092,SF202,2021-12-15,18,西南期货,292,201,广州金控,186,0,五矿期货,277,-47
20093,SF202,2021-12-15,19,国富期货,274,99,国泰君安,161,-8,弘业期货,272,73
20094,SF202,2021-12-15,20,华闻期货,270,18,神华期货,161,-60,中财期货,224,-103
20095,SF203,2021-12-15,1,中信期货,10935,3247,中信期货,2974,12,银河期货,3699,13
20096,SF203,2021-12-15,2,东证期货,5076,1603,东吴期货,1909,181,东吴期货,1941,199
20097,SF203,2021-12-15,3,银河期货,3448,-1320,五矿期货,1583,44,五矿期货,1583,32
20098,SF203,2021-12-15,4,广发期货,3173,1381,中辉期货,1162,-64,华闻期货,1027,2
20099,SF203,2021-12-15,5,申银万国,1621,292,华闻期货,1008,2,方正中期,890,-27
20100,SF203,2021-12-15,6,徽商期货,1560,-161,方正中期,843,-49,申银万国,810,-3
20101,SF203,2021-12-15,7,光大期货,1308,251,申银万国,827,2,中信期货,707,-105
20102,SF203,2021-12-15,8,海通期货,1121,-2208,南华期货,683,1,南华期货,673,0
20103,SF203,2021-12-15,9,国元期货,915,-250,金石期货,557,0,中辉期货,562,1
20104,SF203,2021-12-15,10,创元期货,862,-770,华融融达期货,503,0,华融融达期货,504,0
20105,SF203,2021-12-15,11,东吴期货,812,194,国信期货,481,-23,国信期货,476,6
20106,SF203,2021-12-15,12,国信期货,799,152,东航期货,469,0,美尔雅,452,0
20107,SF203,2021-12-15,13,五矿期货,780,342,永安期货,420,12,东证期货,451,-2
20108,SF203,2021-12-15,14,永安期货,731,302,东证期货,403,0,永安期货,426,17
20109,SF203,2021-12-15,15,铜冠金源,649,149,银河期货,380,-1,华泰期货,398,-1
20110,SF203,2021-12-15,16,中粮期货,591,243,华泰期货,376,-4,东航期货,378,-1
20111,SF203,2021-12-15,17,浙商期货,492,83,民生期货,370,0,民生期货,370,0
20112,SF203,2021-12-15,18,锦泰期货,486,-47,浙商期货,309,-92,光大期货,363,-26
20113,SF203,2021-12-15,19,华龙期货,472,402,大地期货,300,0,弘业期货,308,-2
20114,SF203,2021-12-15,20,金瑞期货,449,180,弘业期货,282,4,大地期货,300,-5
20115,SF205,2021-12-15,1,中信期货,18311,107,中信期货,4735,240,银河期货,3448,-28
20116,SF205,2021-12-15,2,东证期货,9615,-1412,华泰期货,1344,-60,新湖期货,1941,246
20117,SF205,2021-12-15,3,华闻期货,6129,-3497,银河期货,1063,171,国泰君安,1742,343
20118,SF205,2021-12-15,4,光大期货,5922,-747,永安期货,931,122,华泰期货,1592,175
20119,SF205,2021-12-15,5,银河期货,5647,100,申银万国,873,37,浙商期货,1044,-113
20120,SF205,2021-12-15,6,海通期货,3869,-627,鲁证期货,812,0,宏源期货,991,30
20121,SF205,2021-12-15,7,广发期货,3569,1288,东吴期货,725,88,中信期货,941,-229
20122,SF205,2021-12-15,8,徽商期货,3527,-486,东证期货,724,89,东证期货,926,222
20123,SF205,2021-12-15,9,华泰期货,2989,-1430,国联期货,693,82,金元期货,842,820
20124,SF205,2021-12-15,10,东吴期货,2291,-1608,徽商期货,671,16,华联期货,837,-163
20125,SF205,2021-12-15,11,华西期货,2227,-1737,国泰君安,671,-152,中辉期货,746,-134
20126,SF205,2021-12-15,12,创元期货,2158,-760,国富期货,628,138,兴业期货,689,27
20127,SF205,2021-12-15,13,国信期货,2080,667,东方财富,611,120,五矿期货,640,27
20128,SF205,2021-12-15,14,新湖期货,2067,688,中衍期货,594,-27,国联期货,638,-55
20129,SF205,2021-12-15,15,国泰君安,1953,-490,长江期货,531,30,国投安信期货,606,451
20130,SF205,2021-12-15,16,东方财富,1924,96,华西期货,518,-17,先锋期货,572,16
20131,SF205,2021-12-15,17,南华期货,1622,-3,海通期货,485,-32,东吴期货,564,3
20132,SF205,2021-12-15,18,方正中期,1604,-105,一德期货,437,17,华西期货,509,4
20133,SF205,2021-12-15,19,永安期货,1500,336,方正中期,422,80,海通期货,499,303
20134,SF205,2021-12-15,20,金元期货,1345,1286,迈科期货,421,140,东兴期货,421,-48
20135,SM201,2021-12-15,1,光大期货,10755,496,中信期货,8368,1010,中信期货,4863,-101
20136,SM201,2021-12-15,2,华闻期货,9675,-93,银河期货,6010,372,银河期货,4293,-451
20137,SM201,2021-12-15,3,中信期货,9605,-578,国泰君安,4185,-522,国泰君安,3759,833
20138,SM201,2021-12-15,4,国泰君安,6733,3057,新湖期货,3530,1208,光大期货,3055,-119
20139,SM201,2021-12-15,5,银河期货,6007,374,光大期货,2743,-146,五矿期货,2572,94
20140,SM201,2021-12-15,6,东证期货,5448,-208,华闻期货,2429,-665,华泰期货,2550,294
20141,SM201,2021-12-15,7,兴证期货,3846,1200,一德期货,2348,953,华闻期货,2454,-510
20142,SM201,2021-12-15,8,海通期货,3770,-579,东兴期货,2193,231,国投安信期货,2450,-192
20143,SM201,2021-12-15,9,国富期货,2997,-271,永安期货,2177,-127,瑞达期货,2194,1109
20144,SM201,2021-12-15,10,新湖期货,2832,779,上海中期,1926,321,东证期货,2167,726
20145,SM201,2021-12-15,11,华泰期货,2640,0,中辉期货,1734,172,宏源期货,1918,367
20146,SM201,2021-12-15,12,国信期货,2384,-1096,国信期货,1690,-174,西南期货,1915,5
20147,SM201,2021-12-15,13,徽商期货,2376,-674,五矿期货,1478,361,金元期货,1823,-55
20148,SM201,2021-12-15,14,东吴期货,2272,-161,国投安信期货,1454,298,兴证期货,1685,431
20149,SM201,2021-12-15,15,招金期货,2257,393,东证期货,1395,414,中投天琪,1663,517
20150,SM201,2021-12-15,16,中辉期货,2219,-396,海通期货,1269,-384,海通期货,1525,-800
20151,SM201,2021-12-15,17,东方财富,2167,-157,华泰期货,1219,-88,方正中期,1442,340
20152,SM201,2021-12-15,18,中航期货,2090,2054,中信建投,1156,95,海证期货,1172,520
20153,SM201,2021-12-15,19,国投安信期货,2080,314,先锋期货,1124,-118,国富期货,1152,-1641
20154,SM201,2021-12-15,20,山西三立,1918,1512,瑞达期货,1041,108,永安期货,1087,68
20155,SM202,2021-12-15,1,中信期货,3243,941,国贸期货,2402,2,国贸期货,2400,0
20156,SM202,2021-12-15,2,五矿期货,964,497,中信期货,1747,27,申银万国,1531,-8
20157,SM202,2021-12-15,3,华金期货,700,-151,申银万国,1523,12,东证期货,1507,18
20158,SM202,2021-12-15,4,格林大华期货,633,-267,东证期货,1301,38,国信期货,1093,-3
20159,SM202,2021-12-15,5,申银万国,602,154,银河期货,1091,2,方正中期,1001,1
20160,SM202,2021-12-15,6,弘业期货,598,-86,方正中期,1001,0,弘业期货,990,2
20161,SM202,2021-12-15,7,锦泰期货,545,160,平安期货,858,2,国泰君安,981,-60
20162,SM202,2021-12-15,8,中粮期货,468,182,弘业期货,689,132,平安期货,850,0
20163,SM202,2021-12-15,9,光大期货,437,-120,安粮期货,650,-1,安粮期货,653,3
20164,SM202,2021-12-15,10,国信期货,407,35,国信期货,642,-22,先锋期货,606,2
20165,SM202,2021-12-15,11,江西瑞奇,361,177,创元期货,606,5,创元期货,600,0
20166,SM202,2021-12-15,12,永安期货,347,-205,建信期货,600,0,建信期货,600,0
20167,SM202,2021-12-15,13,浙商期货,305,150,华闻期货,536,0,徽商期货,554,1
20168,SM202,2021-12-15,14,财达期货,278,258,中辉期货,521,0,华闻期货,536,0
20169,SM202,2021-12-15,15,东吴期货,249,38,徽商期货,515,4,中辉期货,515,0
20170,SM202,2021-12-15,16,兴证期货,228,228,美尔雅,455,5,华联期货,511,189
20171,SM202,2021-12-15,17,华联期货,205,194,格林大华期货,428,4,美尔雅,450,0
20172,SM202,2021-12-15,18,东兴期货,200,76,华安期货,419,9,国海良时,450,0
20173,SM202,2021-12-15,19,九州期货,200,200,锦泰期货,408,5,格林大华期货,408,-1
20174,SM202,2021-12-15,20,物产中大,101,101,东海期货,405,5,华安期货,405,0
20175,SM203,2021-12-15,1,中信期货,1606,-156,弘业期货,3006,-4,弘业期货,3254,144
20176,SM203,2021-12-15,2,五矿期货,714,46,兴证期货,1801,0,兴证期货,1862,50
20177,SM203,2021-12-15,3,锦泰期货,665,406,五矿期货,1630,78,五矿期货,1628,-76
20178,SM203,2021-12-15,4,中粮期货,607,366,中信期货,1581,8,华闻期货,1435,-255
20179,SM203,2021-12-15,5,申银万国,563,-39,华闻期货,1435,-253,东兴期货,790,80
20180,SM203,2021-12-15,6,华闻期货,542,445,永安期货,924,4,广发期货,750,0
20181,SM203,2021-12-15,7,华金期货,508,-192,广发期货,752,0,中信期货,735,0
20182,SM203,2021-12-15,8,弘业期货,440,-199,东兴期货,571,50,银河期货,711,0
20183,SM203,2021-12-15,9,国信期货,318,59,鲁证期货,555,0,徽商期货,553,6
20184,SM203,2021-12-15,10,永安期货,279,-338,大越期货,551,0,鲁证期货,540,-10
20185,SM203,2021-12-15,11,格林大华期货,278,-278,国海良时,525,0,中辉期货,514,0
20186,SM203,2021-12-15,12,江西瑞奇,241,146,南华期货,518,1,南华期货,513,0
20187,SM203,2021-12-15,13,光大期货,219,-75,中辉期货,516,2,国海良时,493,0
20188,SM203,2021-12-15,14,九州期货,200,200,徽商期货,506,-6,民生期货,475,0
20189,SM203,2021-12-15,15,平安期货,173,169,民生期货,475,0,申银万国,447,6
20190,SM203,2021-12-15,16,东兴期货,130,-305,申银万国,425,-3,格林大华期货,408,0
20191,SM203,2021-12-15,17,浙商期货,128,-102,格林大华期货,406,-2,永安期货,404,-1
20192,SM203,2021-12-15,18,兴证期货,50,50,东海期货,400,0,国信期货,402,-27
20193,SM203,2021-12-15,19,新湖期货,41,35,华安期货,398,0,东海期货,400,0
20194,SM203,2021-12-15,20,国泰君安,34,-6,国信期货,357,-3,华安期货,395,0
20195,SM205,2021-12-15,1,中信期货,12166,2705,中信期货,7421,1020,银河期货,8846,866
20196,SM205,2021-12-15,2,银河期货,3891,814,银河期货,3632,1651,中信期货,4369,746
20197,SM205,2021-12-15,3,东证期货,2739,1424,五矿期货,2640,638,新湖期货,2892,984
20198,SM205,2021-12-15,4,国泰君安,2328,1522,中财期货,1973,93,国泰君安,2213,1065
20199,SM205,2021-12-15,5,光大期货,1799,-296,永安期货,1965,-111,中辉期货,1834,37
20200,SM205,2021-12-15,6,新湖期货,1531,711,国泰君安,1793,433,中信建投,1632,146
20201,SM205,2021-12-15,7,华闻期货,1444,26,一德期货,1698,359,国信期货,1563,192
